,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,ex
0,0.219333333,0.20569537746666666,0.19205742193333333,0.1784194664,0.16478151086666665,0.15114355533333335,0.1375055998,0.12386764426666666,0.11022968873333333,0.0965917332,0.08295377766666667,0.06931582213333334,0.05567786659999999,0.04203991106666666,0.02840195553333333,0.014764,0.014764
1,0.229777778,0.21546719279999998,0.20115660759999998,0.18684602239999998,0.17253543719999997,0.15822485199999997,0.1439142668,0.1296036816,0.11529309639999999,0.10098251119999999,0.08667192599999998,0.07236134079999998,0.058050755600000004,0.0437401704,0.029429585199999997,0.015119,0.015119
2,0.240222222,0.2252390072,0.2102557924,0.1952725776,0.18028936280000002,0.16530614799999999,0.1503229332,0.1353397184,0.1203565036,0.10537328879999999,0.09039007399999999,0.07540685919999998,0.060423644400000004,0.0454404296,0.030457214799999993,0.015474,0.015474
3,0.250666667,0.23501088920000002,0.21935511140000002,0.2036993336,0.1880435558,0.17238777800000002,0.1567320002,0.1410762224,0.12542044460000001,0.10976466680000002,0.09410888900000003,0.07845311120000001,0.06279733340000002,0.047141555600000024,0.0314857778,0.01583,0.01583
4,0.261111111,0.2447827036,0.22845429620000002,0.2121258888,0.1957974814,0.179469074,0.16314066659999998,0.1468122592,0.1304838518,0.1141554444,0.097827037,0.08149862959999998,0.06517022219999999,0.048841814799999994,0.03251340739999997,0.016185,0.016185
5,0.271555556,0.2545545189333333,0.23755348186666664,0.22055244479999997,0.2035514077333333,0.18655037066666663,0.1695493336,0.15254829653333332,0.13554725946666665,0.11854622239999998,0.10154518533333332,0.08454414826666665,0.0675431112,0.05054207413333334,0.03354103706666667,0.01654,0.01654
6,0.282,0.26432633333333333,0.24665266666666663,0.228979,0.21130533333333332,0.19363166666666665,0.175958,0.15828433333333333,0.14061066666666666,0.12293699999999999,0.10526333333333332,0.08758966666666668,0.069916,0.052242333333333335,0.03456866666666669,0.016895,0.016895
7,0.292444444,0.27409814773333335,0.2557518514666667,0.2374055552,0.21905925893333333,0.20071296266666666,0.18236666640000002,0.16402037013333334,0.14567407386666667,0.1273277776,0.10898148133333332,0.09063518506666665,0.0722888888,0.05394259253333333,0.03559629626666666,0.01725,0.01725
8,0.302888889,0.2838700297333333,0.2648511704666667,0.2458323112,0.22681345193333333,0.20779459266666667,0.18877573339999998,0.16975687413333332,0.15073801486666666,0.1317191556,0.11270029633333334,0.09368143706666665,0.07466257779999999,0.05564371853333333,0.03662485926666664,0.017606,0.017606
9,0.313333333,0.29364184413333333,0.27395035526666667,0.2542588664,0.23456737753333334,0.21487588866666668,0.1951843998,0.17549291093333333,0.15580142206666667,0.1361099332,0.11641844433333334,0.09672695546666668,0.07703546659999999,0.05734397773333333,0.03765248886666667,0.017961,0.017961
10,0.317833333,0.29787424413333335,0.27791515526666666,0.2579560664,0.23799697753333332,0.21803788866666668,0.1980787998,0.17811971093333334,0.15816062206666667,0.1382015332,0.11824244433333334,0.09828335546666667,0.07832426660000003,0.05836517773333333,0.03840608886666669,0.018447,0.018447
11,0.322333333,0.3021066441333333,0.28187995526666665,0.2616532664,0.24142657753333333,0.22119988866666665,0.2009731998,0.18074651093333333,0.16051982206666665,0.14029313319999998,0.1200664443333333,0.09983975546666665,0.07961306659999998,0.05938637773333333,0.03915968886666665,0.018933,0.018933
12,0.326833333,0.30633904413333335,0.2858447552666667,0.26535046640000004,0.24485617753333333,0.22436188866666668,0.20386759980000002,0.18337331093333334,0.16287902206666668,0.14238473320000003,0.12189044433333335,0.1013961554666667,0.08090186660000004,0.060407577733333384,0.039913288866666674,0.019419,0.019419
13,0.331333333,0.3105714441333333,0.2898095552666667,0.2690476664,0.24828577753333333,0.22752388866666667,0.20676199979999998,0.18600011093333332,0.16523822206666666,0.1444763332,0.12371444433333334,0.10295255546666665,0.08219066659999999,0.06142877773333333,0.04066688886666664,0.019905,0.019905
14,0.335833333,0.31480384413333334,0.2937743552666667,0.2727448664,0.25171537753333334,0.23068588866666667,0.2096563998,0.18862691093333334,0.16759742206666667,0.1465679332,0.12553844433333333,0.10450895546666666,0.0834794666,0.06244997773333333,0.04142048886666666,0.020391,0.020391
15,0.340333333,0.31903624413333337,0.29773915526666667,0.2764420664,0.2551449775333333,0.23384788866666667,0.21255079980000002,0.19125371093333335,0.16995662206666667,0.1486595332,0.12736244433333332,0.10606535546666668,0.08476826660000003,0.06347117773333333,0.04217408886666668,0.020877,0.020877
16,0.344833333,0.32326864413333334,0.3017039552666667,0.28013926640000003,0.25857457753333335,0.23700988866666667,0.21544519980000001,0.19388051093333336,0.17231582206666668,0.1507511332,0.12918644433333334,0.10762175546666669,0.08605706660000001,0.06449237773333333,0.0429276888666667,0.021363,0.021363
17,0.349333333,0.32750104413333336,0.3056687552666667,0.28383646640000004,0.2620041775333334,0.2401718886666667,0.2183395998,0.19650731093333335,0.17467502206666669,0.15284273320000002,0.13101044433333336,0.10917815546666668,0.08734586659999999,0.06551357773333333,0.04368128886666667,0.021849,0.021849
18,0.353833333,0.33173344413333333,0.3096335552666667,0.2875336664,0.26543377753333336,0.24333388866666666,0.2212339998,0.19913411093333333,0.17703422206666666,0.1549343332,0.13283444433333333,0.11073455546666666,0.08863466659999997,0.06653477773333333,0.04443488886666663,0.022335,0.022335
19,0.358333333,0.3359658441333333,0.31359835526666663,0.29123086639999995,0.26886337753333334,0.24649588866666663,0.2241283998,0.20176091093333332,0.17939342206666664,0.15702593319999997,0.1346584443333333,0.11229095546666665,0.0899234666,0.06755597773333333,0.045188488866666654,0.022821,0.022821
20,0.362833333,0.3402188441333333,0.31760435526666664,0.2949898664,0.2723753775333333,0.24976088866666665,0.2271463998,0.20453191093333334,0.18191742206666667,0.1593029332,0.13668844433333333,0.11407395546666668,0.09145946660000004,0.06884497773333337,0.0462304888666667,0.023616,0.023616
21,0.367333333,0.3444718441333333,0.32161035526666665,0.2987488664,0.2758873775333333,0.25302588866666664,0.2301643998,0.20730291093333333,0.18444142206666667,0.1615799332,0.13871844433333333,0.11585695546666669,0.09299546660000002,0.07013397773333335,0.047272488866666684,0.024411,0.024411
22,0.371833333,0.3487248441333333,0.32561635526666666,0.3025078664,0.2793993775333333,0.25629088866666666,0.2331823998,0.21007391093333333,0.18696542206666666,0.1638569332,0.14074844433333333,0.11763995546666667,0.0945314666,0.07142297773333334,0.04831448886666667,0.025206,0.025206
23,0.376333333,0.3529779108,0.3296224886,0.3062670664,0.28291164420000003,0.259556222,0.23620079980000003,0.21284537760000002,0.18948995540000002,0.16613453320000002,0.14277911100000001,0.11942368880000004,0.09606826660000006,0.07271284440000003,0.049357422200000056,0.026002,0.026002
24,0.380833333,0.3572309108,0.3336284886,0.3100260664,0.2864236442,0.262821222,0.23921879980000002,0.21561637760000002,0.19201395540000002,0.16841153320000002,0.14480911100000002,0.12120668880000002,0.09760426660000004,0.07400184440000002,0.050399422200000044,0.026797,0.026797
25,0.385333333,0.3614839108,0.3376344886,0.3137850664,0.2899356442,0.266086222,0.24223679979999999,0.2183873776,0.1945379554,0.1706885332,0.146839111,0.1229896888,0.09914026659999997,0.0752908444,0.051441422199999975,0.027592,0.027592
26,0.389833333,0.3657369108,0.3416404886,0.3175440664,0.2934476442,0.269351222,0.24525479979999998,0.22115837759999998,0.1970619554,0.1729655332,0.148869111,0.12477268879999998,0.10067626659999995,0.07657984439999999,0.05248342219999996,0.028387,0.028387
27,0.394333333,0.3699899774666667,0.34564662193333334,0.3213032664,0.2969599108666667,0.27261655533333334,0.2482731998,0.22392984426666668,0.19958648873333334,0.1752431332,0.15089977766666668,0.12655642213333335,0.10221306660000001,0.07786971106666668,0.05352635553333335,0.029183,0.029183
28,0.398833333,0.3742429774666667,0.34965262193333335,0.3250622664,0.3004719108666667,0.27588155533333336,0.25129119980000003,0.22670084426666667,0.20211048873333334,0.1775201332,0.15292977766666668,0.12833942213333333,0.1037490666,0.07915871106666666,0.054568355533333335,0.029978,0.029978
29,0.403333333,0.3784959774666667,0.35365862193333336,0.3288212664,0.30398391086666665,0.2791465553333333,0.2543091998,0.22947184426666667,0.20463448873333334,0.17979713320000001,0.1549597776666667,0.13012242213333336,0.10528506659999998,0.08044771106666665,0.05561035553333332,0.030773,0.030773
30,0.42016,0.3942891333333333,0.36841826666666666,0.34254739999999995,0.31667653333333334,0.29080566666666663,0.26493479999999997,0.2390639333333333,0.21319306666666665,0.1873222,0.16145133333333334,0.13558046666666668,0.10970959999999996,0.0838387333333333,0.057967866666666645,0.032097,0.032097
31,0.436986667,0.4100822892,0.3831779114,0.3562735336,0.3293691558,0.302464778,0.2755604002,0.24865602239999998,0.2217516446,0.1948472668,0.16794288899999998,0.1410385112,0.1141341334,0.08722975560000001,0.06032537779999997,0.033421,0.033421
32,0.453813333,0.42587544413333334,0.39793755526666663,0.3699996664,0.34206177753333333,0.31412388866666663,0.2861859998,0.25824811093333333,0.23031022206666665,0.20237233319999998,0.17443444433333333,0.14649655546666668,0.11855866659999997,0.09062077773333332,0.06268288886666668,0.034745,0.034745
33,0.47064,0.4416686,0.4126972,0.3837258,0.3547544,0.32578300000000004,0.2968116,0.26784020000000003,0.23886880000000002,0.2098974,0.18092600000000003,0.15195460000000005,0.12298320000000001,0.09401180000000003,0.06504040000000005,0.036069,0.036069
34,0.487466667,0.4574616892,0.4274567114,0.3974517336,0.3674467558,0.33744177799999997,0.30743680019999997,0.27743182239999997,0.2474268446,0.21742186679999997,0.18741688899999998,0.15741191119999998,0.12740693339999998,0.09740195559999998,0.06739697779999998,0.037392,0.037392
35,0.504293333,0.47325484413333335,0.4422163552666667,0.4111778664,0.3801393775333333,0.34910088866666666,0.3180623998,0.28702391093333335,0.25598542206666663,0.22494693319999998,0.19390844433333332,0.16286995546666666,0.1318314666,0.10079297773333334,0.06975448886666663,0.038716,0.038716
36,0.52112,0.48904800000000004,0.45697600000000005,0.424904,0.392832,0.36076,0.328688,0.296616,0.264544,0.232472,0.20040000000000002,0.16832799999999998,0.136256,0.104184,0.07211199999999995,0.04004,0.04004
37,0.537946667,0.5048411558666667,0.4717356447333334,0.4386301336,0.4055246224666667,0.3724191113333334,0.3393136002,0.3062080890666667,0.27310257793333337,0.23999706680000005,0.20689155566666673,0.17378604453333335,0.14068053340000003,0.10757502226666671,0.07446951113333333,0.041364,0.041364
38,0.554773333,0.5206343108,0.48649528859999996,0.4523562664,0.41821724419999995,0.38407822199999997,0.3499391998,0.3158001776,0.2816611554,0.2475221332,0.21338311099999996,0.17924408879999998,0.1451050666,0.11096604439999996,0.07682702219999998,0.042688,0.042688
39,0.5716,0.5364274,0.5012548,0.4660822,0.4309096,0.395737,0.3605644,0.3253918,0.2902192,0.2550466,0.219874,0.18470140000000002,0.14952880000000002,0.11435620000000002,0.07918360000000002,0.044011,0.044011
40,0.588426667,0.5522799558666667,0.5161332447333333,0.4799865336,0.44383982246666664,0.4076931113333333,0.3715464002,0.3353996890666667,0.29925297793333333,0.2631062668,0.22695955566666665,0.1908128445333333,0.15466613340000002,0.11851942226666667,0.08237271113333333,0.046226,0.046226
41,0.605253333,0.5681325107999999,0.5310116885999999,0.49389086639999996,0.45677004419999995,0.41964922199999993,0.3825283998,0.34540757759999996,0.30828675539999995,0.27116593319999993,0.23404511099999992,0.19692428879999996,0.15980346659999994,0.12268264439999993,0.08556182219999997,0.048441,0.048441
42,0.62208,0.5839850666666666,0.5458901333333332,0.5077952,0.46970026666666664,0.4316053333333333,0.3935104,0.3554154666666667,0.3173205333333333,0.27922559999999996,0.24113066666666666,0.20303573333333336,0.1649408,0.12684586666666664,0.08875093333333339,0.050656,0.050656
43,0.638906667,0.5998376225333333,0.5607685780666667,0.5216995336,0.4826304891333333,0.44356144466666664,0.4044924002,0.3654233557333333,0.32635431126666664,0.2872852668,0.2482162223333333,0.20914717786666664,0.1700781334,0.1310090889333333,0.09194004446666659,0.052871,0.052871
44,0.655733333,0.6156901774666667,0.5756470219333334,0.5356038664,0.49556071086666664,0.4555175553333333,0.4154743998,0.37543124426666663,0.3353880887333333,0.2953449332,0.2553017776666666,0.2152586221333333,0.17521546659999998,0.1351723110666666,0.09512915553333323,0.055086,0.055086
45,0.67256,0.6315427333333333,0.5905254666666667,0.5495082,0.5084909333333334,0.4674736666666667,0.4264564,0.38543913333333335,0.3444218666666667,0.3034046,0.26238733333333336,0.2213700666666667,0.18035279999999998,0.13933553333333337,0.09831826666666665,0.057301,0.057301
46,0.689386667,0.6473952892,0.6054039113999999,0.5634125336,0.5214211557999999,0.479429778,0.4374384002,0.3954470224,0.3534556446,0.3114642668,0.269472889,0.22748151120000004,0.1854901334000001,0.14349875560000003,0.10150737780000008,0.059516,0.059516
47,0.706213333,0.6632477774666666,0.6202822219333333,0.5773166664,0.5343511108666666,0.4913855553333333,0.44841999979999997,0.40545444426666666,0.3624888887333333,0.3195233331999999,0.2765577776666666,0.2335922221333333,0.19062666659999994,0.14766111106666657,0.10469555553333332,0.06173,0.06173
48,0.72304,0.6791003333333333,0.6351606666666667,0.591221,0.5472813333333333,0.5033416666666667,0.459402,0.4154623333333333,0.37152266666666667,0.327583,0.28364333333333336,0.23970366666666665,0.19576399999999994,0.15182433333333334,0.10788466666666663,0.063945,0.063945
49,0.739866667,0.6949528892,0.6500391114,0.6051253336,0.5602115558,0.515297778,0.4703840002,0.4254702224,0.3805564446,0.3356426668,0.290728889,0.2458151112,0.20090133339999994,0.1559875556,0.11107377779999994,0.06616,0.06616
50,0.756693333,0.7109279774666666,0.6651626219333333,0.6193972663999999,0.5736319108666666,0.5278665553333333,0.48210119979999994,0.4363358442666666,0.3905704887333333,0.34480513319999995,0.2990397776666666,0.2532744221333333,0.2075090665999999,0.16174371106666663,0.11597835553333324,0.070213,0.070213
51,0.77352,0.7269030666666666,0.6802861333333333,0.6336691999999999,0.5870522666666667,0.5404353333333333,0.49381839999999994,0.4472014666666666,0.40058453333333327,0.35396759999999994,0.3073506666666666,0.2607337333333333,0.21411679999999988,0.1674998666666666,0.12088293333333322,0.074266,0.074266
52,0.790346667,0.7428781558666667,0.6954096447333333,0.6479411336,0.6004726224666667,0.5530041113333334,0.5055356002,0.4580670890666667,0.4105985779333334,0.36313006680000004,0.3156615556666667,0.26819304453333337,0.2207245334000001,0.1732560222666667,0.12578751113333342,0.078319,0.078319
53,0.807173333,0.7588532441333333,0.7105331552666667,0.6622130664,0.6138929775333334,0.5655728886666667,0.5172527998,0.46893271093333333,0.42061262206666666,0.3722925332,0.32397244433333333,0.27565235546666667,0.22733226659999994,0.17901217773333333,0.1306920888666666,0.082372,0.082372
54,0.824,0.7748283333333333,0.7256566666666666,0.676485,0.6273133333333333,0.5781416666666667,0.5289699999999999,0.4797983333333333,0.43062666666666666,0.381455,0.3322833333333333,0.28311166666666665,0.23394000000000004,0.1847683333333333,0.1355966666666667,0.086425,0.086425
55,0.840826667,0.7908034225333334,0.7407801780666666,0.6907569336,0.6407336891333333,0.5907104446666667,0.5406872002,0.4906639557333334,0.4406407112666667,0.39061746680000003,0.34059422233333336,0.29057097786666675,0.24054773340000013,0.1905244889333334,0.14050124446666679,0.090478,0.090478
56,0.857653333,0.8067784441333333,0.7559035552666666,0.7050286664000001,0.6541537775333334,0.6032788886666667,0.5524039998,0.5015291109333333,0.45065422206666667,0.3997793332,0.34890444433333334,0.29802955546666665,0.24715466659999996,0.19627977773333327,0.1454048888666667,0.09453,0.09453
57,0.87448,0.8227535333333333,0.7710270666666666,0.7193006,0.6675741333333334,0.6158476666666667,0.5641212,0.5123947333333334,0.46066826666666666,0.40894179999999997,0.35721533333333333,0.30548886666666664,0.25376239999999994,0.20203593333333325,0.15030946666666667,0.098583,0.098583
58,0.891306667,0.8387288892,0.7861511114,0.7335733336,0.6809955558,0.628417778,0.5758400001999999,0.5232622224,0.4706844446,0.41810666679999997,0.3655288889999999,0.31295111119999997,0.2603733333999999,0.20779555559999996,0.1552177777999999,0.10264,0.10264
59,0.908133333,0.8547037774666667,0.8012742219333333,0.7478446664,0.6944151108666666,0.6409855553333333,0.5875559998,0.5341264442666667,0.4806968887333333,0.4272673332,0.3738377776666667,0.3204082221333333,0.2669786666,0.21354911106666663,0.16011955553333335,0.10669,0.10669
60,0.92496,0.87094,0.81692,0.7629,0.70888,0.65486,0.60084,0.5468200000000001,0.4928,0.43878,0.38476,0.33074000000000003,0.2767200000000001,0.2227,0.16868000000000005,0.11466,0.11466
61,0.941786667,0.8871755558666667,0.8325644447333334,0.7779533336000001,0.7233422224666667,0.6687311113333334,0.6141200002,0.5595088890666667,0.5048977779333335,0.45028666680000007,0.3956755556666668,0.3410644445333334,0.2864533334000001,0.23184222226666673,0.17723111113333345,0.12262,0.12262
62,0.958613333,0.9034117774666667,0.8482102219333333,0.7930086664,0.7378071108666666,0.6826055553333333,0.6274039998000001,0.5722024442666667,0.5170008887333333,0.4617993332,0.4065977776666667,0.3513962221333333,0.29619466660000004,0.24099311106666665,0.18579155553333337,0.13059,0.13059
63,0.97544,0.9196473333333333,0.8638546666666667,0.808062,0.7522693333333333,0.6964766666666666,0.640684,0.5848913333333333,0.5290986666666666,0.473306,0.4175133333333333,0.3617206666666667,0.305928,0.2501353333333334,0.19434266666666666,0.13855,0.13855
64,0.992266667,0.9358835558666666,0.8795004447333333,0.8231173336,0.7667342224666667,0.7103511113333333,0.6539680001999999,0.5975848890666666,0.5412017779333334,0.48481866679999996,0.4284355556666666,0.3720524445333333,0.3156693333999999,0.25928622226666664,0.20290311113333326,0.14652,0.14652
65,1.0,0.9436326666666667,0.8872653333333334,0.830898,0.7745306666666667,0.7181633333333333,0.661796,0.6054286666666666,0.5490613333333334,0.49269399999999997,0.43632666666666664,0.3799593333333333,0.323592,0.26722466666666667,0.21085733333333334,0.15449,0.15449
66,1.0,0.9441633333333334,0.8883266666666667,0.83249,0.7766533333333333,0.7208166666666667,0.66498,0.6091433333333334,0.5533066666666666,0.49746999999999997,0.4416333333333333,0.3857966666666667,0.32996000000000003,0.2741233333333334,0.21828666666666663,0.16245,0.16245
67,1.0,0.9446946666666667,0.8893893333333334,0.834084,0.7787786666666667,0.7234733333333334,0.668168,0.6128626666666667,0.5575573333333333,0.502252,0.4469466666666667,0.3916413333333334,0.33633599999999997,0.28103066666666665,0.22572533333333333,0.17042,0.17042
68,1.0,0.945226,0.890452,0.835678,0.780904,0.7261299999999999,0.6713560000000001,0.616582,0.5618080000000001,0.507034,0.45226,0.397486,0.342712,0.287938,0.23316400000000004,0.17839,0.17839
69,1.0,0.9457566666666667,0.8915133333333334,0.83727,0.7830266666666666,0.7287833333333333,0.67454,0.6202966666666667,0.5660533333333333,0.5118100000000001,0.4575666666666667,0.40332333333333337,0.34908000000000006,0.29483666666666675,0.24059333333333333,0.18635,0.18635
70,1.0,0.946746,0.893492,0.840238,0.786984,0.73373,0.680476,0.627222,0.573968,0.5207139999999999,0.46746,0.41420599999999996,0.36095199999999994,0.3076979999999999,0.254444,0.20119,0.20119
71,1.0,0.9477353333333334,0.8954706666666666,0.843206,0.7909413333333333,0.7386766666666666,0.686412,0.6341473333333334,0.5818826666666667,0.5296179999999999,0.4773533333333333,0.42508866666666667,0.37282400000000004,0.3205593333333333,0.2682946666666667,0.21603,0.21603
72,1.0,0.948724,0.897448,0.846172,0.794896,0.74362,0.6923440000000001,0.641068,0.5897920000000001,0.538516,0.48724,0.435964,0.38468800000000003,0.33341200000000004,0.28213600000000005,0.23086,0.23086
73,1.0,0.9497133333333333,0.8994266666666667,0.84914,0.7988533333333333,0.7485666666666666,0.69828,0.6479933333333333,0.5977066666666666,0.54742,0.4971333333333333,0.4468466666666666,0.39656,0.3462733333333333,0.2959866666666666,0.2457,0.2457
74,1.0,0.9507026666666667,0.9014053333333334,0.852108,0.8028106666666667,0.7535133333333334,0.704216,0.6549186666666666,0.6056213333333333,0.556324,0.5070266666666667,0.4577293333333333,0.408432,0.3591346666666667,0.3098373333333333,0.26054,0.26054
75,1.0,0.9516913333333333,0.9033826666666667,0.855074,0.8067653333333333,0.7584566666666667,0.710148,0.6618393333333333,0.6135306666666667,0.565222,0.5169133333333333,0.46860466666666667,0.420296,0.37198733333333334,0.32367866666666667,0.27537,0.27537
76,1.0,0.9526806666666666,0.9053613333333334,0.858042,0.8107226666666667,0.7634033333333333,0.7160839999999999,0.6687646666666667,0.6214453333333334,0.574126,0.5268066666666666,0.4794873333333334,0.432168,0.3848486666666667,0.33752933333333335,0.29021,0.29021
77,1.0,0.9536693333333334,0.9073386666666666,0.861008,0.8146773333333334,0.7683466666666667,0.722016,0.6756853333333334,0.6293546666666667,0.583024,0.5366933333333334,0.4903626666666667,0.444032,0.39770133333333335,0.3513706666666667,0.30504,0.30504
78,1.0,0.9546586666666667,0.9093173333333333,0.863976,0.8186346666666666,0.7732933333333333,0.7279519999999999,0.6826106666666667,0.6372693333333332,0.591928,0.5465866666666666,0.5012453333333333,0.455904,0.41056266666666663,0.3652213333333333,0.31988,0.31988
79,1.0,0.955648,0.911296,0.866944,0.822592,0.77824,0.7338880000000001,0.689536,0.645184,0.600832,0.5564800000000001,0.512128,0.4677760000000001,0.423424,0.3790720000000001,0.33472,0.33472
